"","X","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","tweets"
"8814",1892,"#HPTechnicalSupport Phone Number + 1-855-209-9333 | #HP HelpSee my post on Trepup https://t.co/IsaeuIqyNl",FALSE,0,NA,2018-04-25 20:14:45,FALSE,NA,989236290523619328,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","stellacarlsonus",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8815",1893,"#HPTechnicalSupport Phone Number + 1-855-209-9333 | HP Help
#HPTechSupport and #HPhelp phone number + 1-855-209-933‚Ä¶ https://t.co/4cc0w8fu0X",FALSE,0,NA,2018-04-25 20:11:10,TRUE,NA,989235387192102912,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","stellacarlsonus",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8816",1894,"@HogwartsMystery Ready for school! I'm so excited to explore this world and maybe learn something about the story!‚Ä¶ https://t.co/Trjtu9r4hm",FALSE,1,"HogwartsMystery",2018-04-25 20:10:16,TRUE,NA,989235161949724672,936667326862188544,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KyoumiOnism",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8817",1895,"RT @7LayerSkinz: Hp Spectre x360 in marble Ì†ΩÌ¥•

https://t.co/zYjV5GAQQk

#Spectre #spectrex360 #skins #laptops #fashionblogger #Fashionista #‚Ä¶",FALSE,0,NA,2018-04-25 20:04:44,FALSE,NA,989233771550420992,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","XxtrasparK",3,TRUE,FALSE,NA,NA,"HPSpectre"
"8818",1896,"Tech giant HP will sell a cannabis cash register pre-loaded with compliance software. https://t.co/0yMQgbXYIX #HP #cannabis",FALSE,1,NA,2018-04-25 20:03:34,FALSE,NA,989233477320093696,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Cannaroma",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8819",1897,"Check out New Genuine HP 51640A #40 Black Ink Cartridge Sealed HP Carton #HP https://t.co/EhcY1Gk5pz via @eBay",FALSE,0,NA,2018-04-25 19:34:14,FALSE,NA,989226094019727360,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nice2bsellin",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8820",1898,"Check out HP 902 Magenta Original Ink Cartridge (T6L90AN) NEW SEALED Expires 3/19 #HP https://t.co/CAxaqyiNS3 via @eBay",FALSE,0,NA,2018-04-25 19:34:00,FALSE,NA,989226035857125376,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nice2bsellin",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8821",1899,"If anyone needs me, I‚Äôll be playing HARRY POTTER ON MY PHONE for the next 72 hours straight #HP #ONMYPHONE #finallygotmyletter",FALSE,4,NA,2018-04-25 19:32:17,FALSE,NA,989225604737392640,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","therealriggy",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8822",1900,"Stairs at lunch.  We rockin‚Äô it! #hp #steps #stairs #running #challenge @ Santa Ana Star Center https://t.co/2NzMUalgiZ",FALSE,0,NA,2018-04-25 19:31:19,FALSE,NA,989225361182547968,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","rubink",0,FALSE,FALSE,-106.6865955,35.30900643,"HPSpectre"
"8823",1901,"One of the hardest decisions I've ever had to make... #HP #harrypotter #gryffindor #slytherin‚Ä¶ https://t.co/uMHH4BYONl",FALSE,0,NA,2018-04-25 19:22:07,FALSE,NA,989223046803271680,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Josh_GreyFox893",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8824",1902,"(MICR Toner) Remanufactured Replacement Laser Toner Cartridge for CE255A (HP 55A) Black https://t.co/oBDR1fOaFd #hp #lasertonerhp",FALSE,0,NA,2018-04-25 19:15:03,FALSE,NA,989221265134178304,NA,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>","UAreAmazin",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8825",1903,"(MICR Toner) Remanufactured Replacement Laser Toner Cartridge for CE255A (HP 55A) Black https://t.co/IcsnAWQ0o6 #hp #lasertonerhp",FALSE,0,NA,2018-04-25 19:15:02,FALSE,NA,989221263770927104,NA,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>","ushopweshop",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8826",1904,"(MICR Toner) Remanufactured Replacement Laser Toner Cartridge for CE255A (HP 55A) Black https://t.co/BeTE1iir3A #hp #lasertonerhp",FALSE,0,NA,2018-04-25 19:15:02,FALSE,NA,989221262483374080,NA,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>","blogtowinn",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8827",1905,"(MICR Toner) Remanufactured Replacement Laser Toner Cartridge for CE255A (HP 55A) Black https://t.co/JcFh6Rf9Ce #hp #lasertonerhp",FALSE,0,NA,2018-04-25 19:15:02,FALSE,NA,989221261237616640,NA,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>","BizPlanEx",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8828",1906,"(MICR Toner) Remanufactured Replacement Laser Toner Cartridge for CE255A (HP 55A) Black https://t.co/RZTNMGgQVG #hp #lasertonerhp",FALSE,0,NA,2018-04-25 19:15:01,FALSE,NA,989221259656417280,NA,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>","YeastDiet",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8829",1907,"When we allow our #HP to care for us we gain a sense of #serenity #IWHW pg 33",FALSE,0,NA,2018-04-25 19:06:52,FALSE,NA,989219209296171008,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LM61212",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8830",1908,"""#HP Multi Jet Fusion technology has gone in two years from being a brand new introduction to being fully integrate‚Ä¶ https://t.co/IAl3zkYKlH",FALSE,0,NA,2018-04-25 19:05:12,TRUE,NA,989218786938163200,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","CAD_Micro",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8831",1909,"Are you a #gamer? Do you like saving money? Of course you do! Use #promocode MONITOR10 at checkout for $10 off on y‚Ä¶ https://t.co/3m4RYWwHCA",FALSE,0,NA,2018-04-25 19:03:11,TRUE,NA,989218279637045248,NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","antonlinecom",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8832",1910,"RT @iMariaJohnsen: #ShareOfWallet How to Win Away Customers From Competitors Ì†æÌ¥ìÌ†ΩÌ±Ühttps://t.co/4FXsIy8X05 

 #google #facebook #Microsoft #HP‚Ä¶",FALSE,0,NA,2018-04-25 19:01:52,FALSE,NA,989217950002499584,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ecommerceSEO88",37,TRUE,FALSE,NA,NA,"HPSpectre"
"8833",1911,"RT @iMariaJohnsen: #ShareOfWallet How to Win Away Customers From Competitors Ì†æÌ¥ìÌ†ΩÌ±Ühttps://t.co/4FXsIy8X05 

 #google #facebook #Microsoft #HP‚Ä¶",FALSE,0,NA,2018-04-25 18:51:21,FALSE,NA,989215302645841920,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","socialhub90",37,TRUE,FALSE,NA,NA,"HPSpectre"
"8834",1912,"RT @iMariaJohnsen: #ShareOfWallet How to Win Away Customers From Competitors Ì†æÌ¥ìÌ†ΩÌ±Ühttps://t.co/4FXsIy8X05 

 #google #facebook #Microsoft #HP‚Ä¶",FALSE,0,NA,2018-04-25 18:42:43,FALSE,NA,989213130831130624,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","aitech90",37,TRUE,FALSE,NA,NA,"HPSpectre"
"8835",1913,"RT @SleekDeals: Ì†ΩÌ¥• Tech News!
Business Laptop Computer for $279.95!

FREE Shipping!

#deals #sale #HP #notebook #startup #dev #technews #dat‚Ä¶",FALSE,0,NA,2018-04-25 18:39:30,FALSE,NA,989212318931279872,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ndon2c",6,TRUE,FALSE,NA,NA,"HPSpectre"
"8836",1914,"The latest The RefurbishWire Daily! https://t.co/7sJ8KF7hK0 
#MobilePhone #MobilePhones #Refurbished #chromebook‚Ä¶ https://t.co/hLJdGb2Hhw",FALSE,1,NA,2018-04-25 18:38:36,TRUE,NA,989212094292783104,NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","refurbishwire",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8837",1915,"6-months Amazon Prime Video 100% #FREE ‚Äì no catch https://t.co/qf2PXFtjOy #Vallejo #ceo #HP #KimKardashianWest https://t.co/8OMaIjrAAO",FALSE,0,NA,2018-04-25 18:38:31,FALSE,NA,989212072801132544,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","LazzyBann",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8838",1916,"So the #HarryPotter app came out. Guess who‚Äôs gonna disappear for hours now? Ì†ΩÌ∏Ç this girl! Ì†æÌ¥£ #hp #HarryPotterHogwartsMistery",FALSE,0,NA,2018-04-25 18:35:41,FALSE,NA,989211360062926848,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ohaiitsRi",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8839",1917,"Online #Technicalsupport for #Hp Laptop technical Issues: https://t.co/G4SREwMk7b via @Stumbleupon",FALSE,0,NA,2018-04-25 18:33:44,FALSE,NA,989210870101127168,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","stellacarlsonus",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8840",1918,"Make your office a #PageWide office! For a limited time - Get a FREE small format #HP #PageWide with ANY‚Ä¶ https://t.co/mwOr5C9u54",FALSE,1,NA,2018-04-25 18:30:19,TRUE,NA,989210008507289600,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rpgsfs",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8841",1919,"Online #HpcustomerService Number +1(855)209-9333 for #HP #Laptops Issues See my post on Trepup https://t.co/4A7fmu5z3k",FALSE,0,NA,2018-04-25 18:24:43,FALSE,NA,989208599304982528,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","stellacarlsonus",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8842",1920,"Some of the 140+ #MJF-produced parts in our Jet Fusion 300/500 series 3D printers. #3DPrinting #HP https://t.co/GuCiRYHtRI",FALSE,0,NA,2018-04-25 18:21:40,FALSE,NA,989207833882365952,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","evansche",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8843",1921,"RT @Inkjet411: Inkjet Cartridge Care tips from the #Inkjet411 #Tech Team: https://t.co/yw71BZJehK #HP #Epson #Canon #Brother #printer #ink‚Ä¶",FALSE,0,NA,2018-04-25 18:19:21,FALSE,NA,989207251264065536,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","InkplicityCo",1,TRUE,FALSE,NA,NA,"HPSpectre"
"8844",1922,"You know your HP Spectre laptop is a dog when you spend more time trying to resolve issues causing crashes than act‚Ä¶ https://t.co/s1BNUlFzEo",FALSE,0,NA,2018-04-25 18:16:06,TRUE,NA,989206430208143360,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","atrunkfield",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8845",1923,"RT @edtech_elliott: When you're wearing an #HP ZVR Backpack, it gets educators thinking about #STEM possibilities at #DALI Boston. I left t‚Ä¶",FALSE,0,NA,2018-04-25 18:07:54,FALSE,NA,989204369722740736,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tarrcase",2,TRUE,FALSE,NA,NA,"HPSpectre"
"8846",1924,"FINALLY got my acceptance letter to #hogwarts !! #hp #harrypotter‚Ä¶ https://t.co/VHCNahkbtQ",FALSE,0,NA,2018-04-25 18:04:56,FALSE,NA,989203621089701888,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","steve330HGA",0,FALSE,FALSE,-85.222,37.6863,"HPSpectre"
"8847",1925,"RT @iMariaJohnsen: #ShareOfWallet How to Win Away Customers From Competitors Ì†æÌ¥ìÌ†ΩÌ±Ühttps://t.co/4FXsIy8X05 

 #google #facebook #Microsoft #HP‚Ä¶",FALSE,0,NA,2018-04-25 18:03:51,FALSE,NA,989203349412163584,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","seofrance22",37,TRUE,FALSE,NA,NA,"HPSpectre"
"8848",1926,"Great Offer!! HP EliteDesk 800 G1 SFF
Core i5 - 4 GB RAM - 500GB HD
only ‚Ç¨335!! 
https://t.co/HTcDxIP3GJ

buy now w‚Ä¶ https://t.co/KSFy3YFlLO",FALSE,0,NA,2018-04-25 18:00:10,TRUE,NA,989202419954470912,NA,"<a href=""https://social.zoho.com"" rel=""nofollow"">ZohoTwitterApp</a>","www_greenit_ie",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8849",1927,"Network inspection and WiFi survey, ready for replacement #bucharest #wifi #zyxel #hp #hpe #ruckus https://t.co/6IllGxvAlQ",FALSE,0,NA,2018-04-25 17:58:51,FALSE,NA,989202088881262592,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vinaymanro",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8850",1928,"Coming to that time in life where I need to invest in a new laptop... 4 Glorious years... #Laptop #HP #Pavilion_G4",FALSE,0,NA,2018-04-25 17:55:33,FALSE,NA,989201262016126976,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SWFS27",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8851",1929,"RT @ExtremePCUK: Our OmenX Red Tesseract on display at PG Gamer Weekender! On the Omen Stand! Thanks HPÌ†ΩÌ≤ó

#Overwatch #hp #OMENbyHP #omenboo‚Ä¶",FALSE,0,NA,2018-04-25 17:55:05,FALSE,NA,989201140775571456,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yvonnehobden",6,TRUE,FALSE,NA,NA,"HPSpectre"
"8852",1930,"ORIENT LADY'S Solar Watch PVL02001W0 Ôø•25,000JPY
FREE International Shipping #HP https://t.co/8MZM7gHsq7  
 #ebay‚Ä¶ https://t.co/KoWqXyPuyK",FALSE,0,NA,2018-04-25 17:33:14,TRUE,NA,989195644056326144,NA,"<a href=""http://botbird.metabirds.net"" rel=""nofollow"">Botbird tweets</a>","ujiiejapan",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8853",1931,"RT @AmariDigital: Stand E20 is the only stand at @Signanddigital UK to showcase the HP Latex 1500. For more information on this printer and‚Ä¶",FALSE,0,NA,2018-04-25 17:27:44,FALSE,NA,989194259810209792,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MikeHorsten",4,TRUE,FALSE,NA,NA,"HPSpectre"
"8854",1932,"5% OFF #allinone #desktopPC #HP @amazon @hp HP 24-g020 23.8"" All-In-One Desktop (AMD A8-7410, 8GB RAM, 1 TB HDD, Wi‚Ä¶ https://t.co/iTkqphdZET",FALSE,1,NA,2018-04-25 17:25:03,TRUE,NA,989193585290596352,NA,"<a href=""https://twittimer.com"" rel=""nofollow"">Twittimer</a>","the_best_daily",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8855",1933,"RT @7LayerSkinz: Hp Spectre x360 in marble Ì†ΩÌ¥•

https://t.co/zYjV5GAQQk

#Spectre #spectrex360 #skins #laptops #fashionblogger #Fashionista #‚Ä¶",FALSE,0,NA,2018-04-25 17:24:11,FALSE,NA,989193365404168192,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Strangebeast12",3,TRUE,FALSE,NA,NA,"HPSpectre"
"8856",1934,"Well I was gonna be productive today but..... #HogwartsMystery #HarryPotter #hp https://t.co/SoKMcCA5m8",FALSE,1,NA,2018-04-25 17:09:32,FALSE,NA,989189680104173568,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ShawnaTheNerd",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8857",1935,"Buy #508X Laser #Toner #Cartridge #4PK - Black, Cyan, Magenta, Yellow for #HP at https://t.co/PSHo2UAetq. We offer‚Ä¶ https://t.co/NmSUU6oXwn",FALSE,0,NA,2018-04-25 17:04:56,TRUE,NA,989188523675803648,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Houseoftoners16",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8858",1936,"Great Offer!! HP Probook 6475b  AMD A4 ‚Äì 4GB RAM ‚Äì 320GB HD 
Only ‚Ç¨199!! 

https://t.co/Pr5zL1BlPp

buy now while s‚Ä¶ https://t.co/x4xQAwY5k5",FALSE,0,NA,2018-04-25 17:00:19,TRUE,NA,989187361446690816,NA,"<a href=""https://social.zoho.com"" rel=""nofollow"">ZohoTwitterApp</a>","www_greenit_ie",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8859",1937,"RT @iMariaJohnsen: #ShareOfWallet How to Win Away Customers From Competitors Ì†æÌ¥ìÌ†ΩÌ±Ühttps://t.co/4FXsIy8X05 

 #google #facebook #Microsoft #HP‚Ä¶",FALSE,0,NA,2018-04-25 17:00:11,FALSE,NA,989187325195374592,NA,"<a href=""http://www.firstplacepositioning.com/"" rel=""nofollow"">Tweeting FPP Machine</a>","greggthorpe",37,TRUE,FALSE,NA,NA,"HPSpectre"
"8860",1938,"#HogwartsMystery is out !! I have just uploaded the app on my device :) #HP",FALSE,0,NA,2018-04-25 17:00:08,FALSE,NA,989187314600562688,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CWonderlandYT",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8861",1939,"My new book for Transfiguration O.W.L.s ! I read the novel as a child and I am loving the graphic novel as an adult‚Ä¶ https://t.co/j2TZzQh6WB",FALSE,5,NA,2018-04-25 16:54:21,TRUE,NA,989185858950582272,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CattyFitzgerald",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8862",1940,"Ì†ΩÌ∫®SATURDAYÌ†ΩÌ∫®

3410 Spring Garden St Greensboro nc 

#Ncat #uncg #hp https://t.co/TykL1xjw3g",FALSE,0,NA,2018-04-25 16:50:57,FALSE,NA,989185002012332032,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","african_pride03",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8863",1941,"Check this out! #BlackFriday ##HP Touchsmart 520-1070 Desktop Computer https://t.co/ri6va5vkgt  #tech #deals",FALSE,0,NA,2018-04-25 16:40:03,FALSE,NA,989182260661379072,NA,"<a href=""http://www.clickiz.com/"" rel=""nofollow"">Clickiz.com Updater</a>","clickiz",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8864",1942,"Check out HP Genuine 78 Large Tri-color Ink Cartridge expired March 2004 sealed new in box #HP https://t.co/88nfh65aXm via @eBay",FALSE,0,NA,2018-04-25 16:31:19,FALSE,NA,989180060321177600,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","stockutopia",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8865",1943,"When you're wearing an #HP ZVR Backpack, it gets educators thinking about #STEM possibilities at #DALI Boston. I le‚Ä¶ https://t.co/3eTmNSvfjd",FALSE,6,NA,2018-04-25 16:27:22,TRUE,NA,989179069341294592,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","edtech_elliott",2,FALSE,FALSE,NA,NA,"HPSpectre"
"8866",1944,"Check out 2 PACK HP Genuine 88XL Black Set of 2 Ink Cartridges expired april 2017 sealed #HP https://t.co/uTbCbn3U3f via @eBay",FALSE,0,NA,2018-04-25 16:25:14,FALSE,NA,989178529689620480,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","stockutopia",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8867",1945,"Remanufactured Replacement Laser Toner Cartridge for 92291A (HP 91A) Black https://t.co/rMYEhrLyxx #hp #lasertonerhp",FALSE,0,NA,2018-04-25 16:25:05,FALSE,NA,989178494046224384,NA,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>","UAreAmazin",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8868",1946,"Remanufactured Replacement Laser Toner Cartridge for 92291A (HP 91A) Black https://t.co/TZQkezcg8O #hp #lasertonerhp",FALSE,0,NA,2018-04-25 16:25:05,FALSE,NA,989178492439838720,NA,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>","ushopweshop",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8869",1947,"Remanufactured Replacement Laser Toner Cartridge for 92291A (HP 91A) Black https://t.co/qMH09LgBPf #hp #lasertonerhp",FALSE,0,NA,2018-04-25 16:25:05,FALSE,NA,989178491265368064,NA,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>","blogtowinn",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8870",1948,"Remanufactured Replacement Laser Toner Cartridge for 92291A (HP 91A) Black https://t.co/urG2NZOxxC #hp #lasertonerhp",FALSE,0,NA,2018-04-25 16:25:04,FALSE,NA,989178490120429568,NA,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>","BizPlanEx",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8871",1949,"Remanufactured Replacement Laser Toner Cartridge for 92291A (HP 91A) Black https://t.co/Plj8yMA8DQ #hp #lasertonerhp",FALSE,0,NA,2018-04-25 16:25:04,FALSE,NA,989178488916619264,NA,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>","YeastDiet",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8872",1950,"Buy #27 (C8727AN) Black Ink #Cartridge for #HP at https://t.co/31YMeJ2fjr. We offer to save 30-70% on ink and‚Ä¶ https://t.co/Sr6YY9l75R",FALSE,1,NA,2018-04-25 16:22:16,TRUE,NA,989177784206544896,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Lainksvis",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8873",1951,"RT @GreatLakesFinds: Check out NEW Lot HP 920XL 920 Ink Cartridges Black Cyan Yellow Magenta High Yield Printer #HP https://t.co/NjqZiQvzqN‚Ä¶",FALSE,0,NA,2018-04-25 16:18:23,FALSE,NA,989176806854021120,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CleverlyCool",7,TRUE,FALSE,NA,NA,"HPSpectre"
"8874",1952,"RT @iMariaJohnsen: #ShareOfWallet How to Win Away Customers From Competitors Ì†æÌ¥ìÌ†ΩÌ±Ühttps://t.co/4FXsIy8X05 

 #google #facebook #Microsoft #HP‚Ä¶",FALSE,0,NA,2018-04-25 16:16:39,FALSE,NA,989176371875229696,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","artemberezin854",37,TRUE,FALSE,NA,NA,"HPSpectre"
"8875",1953,"#WednesdayWisdom 
#customerservice
Get reliable support for your #HP #printer to troubleshoot all complicated issue‚Ä¶ https://t.co/AO3SoYCC0W",FALSE,0,NA,2018-04-25 16:15:29,TRUE,NA,989176075887394816,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hpsupportonline",0,FALSE,FALSE,NA,NA,"HPSpectre"
"8876",1954,"RT @iMariaJohnsen: #ShareOfWallet How to Win Away Customers From Competitors Ì†æÌ¥ìÌ†ΩÌ±Ühttps://t.co/4FXsIy8X05 

 #google #facebook #Microsoft #HP‚Ä¶",FALSE,0,NA,2018-04-25 16:00:14,FALSE,NA,989172241601413120,NA,"<a href=""http://marketingrunners.com"" rel=""nofollow"">Marketing Runners</a>","M_Runners",37,TRUE,FALSE,NA,NA,"HPSpectre"
